_CATEGORY_;_NAME_;_DESCRIPTION_;_IMAGE_;_IMAGES_;_ATTRIBUTES_;_DOWNLOADS_;_SKU_;_URL_
Verderflex | Verderflex Dura;Dura 80;The Verderflex Dura 80 Hose Pump is designed for applications such as metering, and transfer duties with a focus on sludges, slurries and abrasive.;https://www.verderliquids.com/fileadmin/_processed_/c/d/csm_VF-DURA-80_Right_e3e2dd52b3.png;https://www.verderliquids.com/fileadmin/_processed_/c/d/csm_VF-DURA-80_Right_e3e2dd52b3.png;"Properties | Max. flow | 42000 l/h
Properties | Max. discharge pressure | 16 bar
Properties | Max. temperature | 100 °C
Properties | Max. particle size | 20 mm
Properties | Certificates | ATEX. FDA CFR21. EC/1935
Properties | Max suction lift | 9.5 m wc
Properties | Hose material | NR. NBR. EPDM. NBRF. CSM
Properties | Speed | 60 rpm
Properties | Max particle size compressable | 20 mm
Properties | Max. particle size smooth incompressible | 8 mm";Verderflex_Dura80_INT_EN_Datasheet_Metric.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_Dura80_INT_EN_Datasheet_Metric.pdf, Verderflex_Dura80-100_INT_EN_OperatingManual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura80-100_INT_EN_OperatingManual.pdf, Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura5-80ATEX_INT_EN_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Dura_Brochure_INT_English.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_Brochure_INT_English.pdf, Verderflex_Dura80-100_INT_EN_SpareParts.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura80-100_INT_EN_SpareParts.pdf;dura-80;https://www.verderliquids.com/int/en/verderflex/verderflex-dura-peristaltic-pumps/dura-80
Verderflex | Verderflex Dura;Dura 100;The Dura 100 is a remarkable addition to our product line. This larger capacity pump embodies our commitment to innovation and excellence. By sharing our expertise, we make the customer’s decision effortless. The Dura 100 builds on the legacy in the successful liquid transfer Verder faithfully served for many years in high density liquid applications.;https://www.verderliquids.com/fileadmin/_processed_/1/e/csm_VF-DURA100-Rightview_dc5d822806.png;https://www.verderliquids.com/fileadmin/_processed_/1/e/csm_VF-DURA100-Rightview_dc5d822806.png, https://www.verderliquids.com/fileadmin/_processed_/8/6/csm_VF-DURA100-Frontview_6a8d065fca.png, https://www.verderliquids.com/fileadmin/_processed_/a/7/csm_VF-DURA100-Leftview_ae91ea74e3.png;"Properties | Max. flow | 55000 l/h
Properties | Max. discharge pressure | 16 bar
Properties | Max. temperature | 100 °C
Properties | Max. particle size | 25 mm
Properties | Certificates | ATEX. FDA CFR21. EC/1935
Properties | Max suction lift | 9.5 m wc
Properties | Hose material | NR. NBR. EPDM. NBRF. CSM
Properties | Speed | 50 rpm
Properties | Max particle size compressable | 25 mm
Properties | Max. particle size smooth incompressible | 10 mm";Verderflex_Dura100_INT_EN_Datasheet_Metric.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_Dura100_INT_EN_Datasheet_Metric.pdf, Verderflex_Dura80-100_INT_EN_OperatingManual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura80-100_INT_EN_OperatingManual.pdf, Verderflex_Dura80-100_INT_EN_SpareParts.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Manuals/Dura/Verderflex_Dura80-100_INT_EN_SpareParts.pdf;dura-100;https://www.verderliquids.com/int/en/verderflex/verderflex-dura-peristaltic-pumps/dura-100
Verderflex | Verderflex iDura;iDura 5;iDura 5 IoT enabled with remote assistant.;https://www.verderliquids.com/fileadmin/_processed_/f/7/csm_iDura_5_eac7f9cc23.png;https://www.verderliquids.com/fileadmin/_processed_/f/7/csm_iDura_5_eac7f9cc23.png;"Properties | Max. flow | 22.5 l/h
Properties | Max. discharge pressure | Consult Verderflex
Properties | Certificates | No
Properties | Max. temperature | 80 °C
Properties | Max. particle size | 1.25 mm
Properties | Speed | 70 rpm
Properties | Max Suction lift | 9.5 m wc
Properties | Max motor power | 0.37 kW
Properties | Hose ID | 5 mm
Properties | Weight | 25.5 Kg
Properties | Inverter power | 0.75 kW
Properties | Power Supply | Single or Three Phase Power";Verderflex iDura 5 Technosheet EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_Datasheet/Verderflex_Dura_5_INT_English_Datasheet.pdf, Verderflex iDura 5-35 Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Dura_D5-35_INT_English_Manual.pdf, Verderflex iDura Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Dura_iDura_INT_English_Manual.pdf, Verderflex iDura IP66 Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_iDura_IP66_INT_English_Manual.pdf, Verderflex iDura 5-35 Brochure EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_5-35_INT_English_Brochure.pdf, Verderflex_iDura_INT_EN_2page.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_iDura_INT_EN_2page.pdf;idura-5;https://www.verderliquids.com/int/en/verderflex/verderflex-idura-peristaltic-pumps/idura-5
Verderflex | Verderflex iDura;iDura 7;iDura 7 IoT enabled with remote assistant.;https://www.verderliquids.com/fileadmin/_processed_/a/7/csm_iDura_7_e2f65116d2.png;https://www.verderliquids.com/fileadmin/_processed_/a/7/csm_iDura_7_e2f65116d2.png;"Properties | Max. flow | 39 l/h
Properties | Max. discharge pressure | Consult Verderflex
Properties | Certificates | No
Properties | Max. temperature | 80 °C
Properties | Max. particle size | 1.75 mm
Properties | Speed | 70 rpm
Properties | Max Suction lift | 9.5 m wc
Properties | Max motor power | 0.37 kW
Properties | Hose ID | 7 mm
Properties | Weight | 25.5 Kg
Properties | Inverter power | 0.75 kW
Properties | Power Supply | Single or Three Phase Power";Verderflex iDura 7 Technosheet EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_Datasheet/Verderflex_Dura_7_INT_English_Datasheet.pdf, Verderflex iDura 5-35 Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Dura_D5-35_INT_English_Manual.pdf, Verderflex iDura Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Dura_iDura_INT_English_Manual.pdf, Verderflex iDura IP66 Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_iDura_IP66_INT_English_Manual.pdf, Verderflex iDura 5-35 Brochure EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_5-35_INT_English_Brochure.pdf, Verderflex_iDura_INT_EN_2page.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_iDura_INT_EN_2page.pdf;idura-7;https://www.verderliquids.com/int/en/verderflex/verderflex-idura-peristaltic-pumps/idura-7
Verderflex | Verderflex iDura;iDura 10;iDura 10 IoT enabled with remote assistant.;https://www.verderliquids.com/fileadmin/_processed_/7/8/csm_iDura_10_c5ecf6bd0f.png;https://www.verderliquids.com/fileadmin/_processed_/7/8/csm_iDura_10_c5ecf6bd0f.png;"Properties | Max. flow | 125 l/h
Properties | Max. discharge pressure | Consult Verderflex
Properties | Certificates | FDA. EC/1935
Properties | Max. temperature | 80 °C
Properties | Max. particle size | 2.5 mm
Properties | Speed | 90 rpm
Properties | Max Suction lift | 9.5 m wc
Properties | Max motor power | 0.37 kW
Properties | Hose ID | 10 mm
Properties | Weight | 25.5 Kg
Properties | Inverter power | 0.75 kW
Properties | Power Supply | Single or Three Phase Power";Verderflex iDura 10 Technosheet EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_Datasheet/Verderflex_Dura_10_INT_English_Datasheet.pdf, Verderflex iDura 5-35 Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Dura_D5-35_INT_English_Manual.pdf, Verderflex iDura Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Dura_iDura_INT_English_Manual.pdf, Verderflex iDura IP66 Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_iDura_IP66_INT_English_Manual.pdf, Verderflex iDura 5-35 Brochure EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_5-35_INT_English_Brochure.pdf;idura-10;https://www.verderliquids.com/int/en/verderflex/verderflex-idura-peristaltic-pumps/idura-10
Verderflex | Verderflex iDura;iDura 15;iDura 15 IoT enabled with remote assistant.;https://www.verderliquids.com/fileadmin/_processed_/7/2/csm_iDura_15_c600e3a4a6.png;https://www.verderliquids.com/fileadmin/_processed_/7/2/csm_iDura_15_c600e3a4a6.png;"Properties | Max. flow | 410 l/h
Properties | Max. discharge pressure | Consult Verderflex
Properties | Certificates | FDA. EC/1935
Properties | Max. temperature | 80 °C
Properties | Max. particle size | 3.75 mm
Properties | Speed | 90 rpm
Properties | Max Suction lift | 9.5 m wc
Properties | Max motor power | 0.75 kW
Properties | Hose ID | 15 mm
Properties | Weight | 40.5 Kg
Properties | Inverter power | 0.75 kW
Properties | Power Supply | Single or Three Phase Power";Verderflex iDura 15 Technosheet EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_Datasheet/Verderflex_Dura_15_INT_English_Datasheet.pdf, Verderflex iDura 5-35 Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Dura_D5-35_INT_English_Manual.pdf, Verderflex iDura Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Dura_iDura_INT_English_Manual.pdf, Verderflex iDura IP66 Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_iDura_IP66_INT_English_Manual.pdf, Verderflex iDura 5-35 Brochure EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_5-35_INT_English_Brochure.pdf;idura-15;https://www.verderliquids.com/int/en/verderflex/verderflex-idura-peristaltic-pumps/idura-15
Verderflex | Verderflex iDura;iDura 25;iDura 25 IoT enabled with remote assistant.;https://www.verderliquids.com/fileadmin/_processed_/b/7/csm_iDura_25_9e3ecfe322.png;https://www.verderliquids.com/fileadmin/_processed_/b/7/csm_iDura_25_9e3ecfe322.png;"Properties | Max. flow | 1190 l/h
Properties | Max. discharge pressure | Consult Verderflex
Properties | Certificates | FDA. EC/1935
Properties | Max. temperature | 80 °C
Properties | Max. particle size | 6.25 mm
Properties | Speed | 70 rpm
Properties | Max Suction lift | 9.5 m wc
Properties | Max motor power | 1.5 kW
Properties | Hose ID | 25 mm
Properties | Weight | 80 Kg
Properties | Inverter power | 1.5 kW
Properties | Power Supply | Single or Three Phase Power";Verderflex iDura 25 Technosheet EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_Datasheet/Verderflex_Dura_25_INT_English_Datasheet.pdf, Verderflex iDura 5-35 Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Dura_D5-35_INT_English_Manual.pdf, Verderflex iDura Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Dura_iDura_INT_English_Manual.pdf, Verderflex iDura IP66 Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_iDura_IP66_INT_English_Manual.pdf, Verderflex iDura 5-35 Brochure EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_5-35_INT_English_Brochure.pdf;idura-25;https://www.verderliquids.com/int/en/verderflex/verderflex-idura-peristaltic-pumps/idura-25
Verderflex | Verderflex iDura;iDura 35;iDura 35 IoT enabled with remote assistant.;https://www.verderliquids.com/fileadmin/_processed_/5/1/csm_iDura_35_bf92b0f8b2.png;https://www.verderliquids.com/fileadmin/_processed_/5/1/csm_iDura_35_bf92b0f8b2.png;"Properties | Max. flow | 2744 l/h
Properties | Max. discharge pressure | Consult Verderflex
Properties | Certificates | FDA. EC/1935
Properties | Max. temperature | 80 °C
Properties | Max. particle size | 8.75 mm
Properties | Speed | 70 rpm
Properties | Max Suction lift | 9.5 m wc
Properties | Max motor power | 2.2 kW
Properties | Hose ID | 25 mm
Properties | Weight | 118 Kg
Properties | Inverter power | 2.2 kW
Properties | Power Supply | Single or Three Phase Power";Verderflex iDura 35 Technosheet EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_Datasheet/Verderflex_Dura_35_INT_English_Datasheet.pdf, Verderflex iDura 5-35 Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Dura_5-35_INT_English_Manual.pdf, Verderflex iDura Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Dura_iDura_INT_English_Manual.pdf, Verderflex iDura IP66 Manual EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_iDura_IP66_INT_English_Manual.pdf, Verderflex iDura 5-35 Brochure EN | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Dura_5-35_INT_English_Brochure.pdf;idura-35;https://www.verderliquids.com/int/en/verderflex/verderflex-idura-peristaltic-pumps/idura-35
Verderflex | Verderflex iDura;iDura 45;iDura 45 IoT enabled with remote assistant.;https://www.verderliquids.com/fileadmin/_processed_/b/b/csm_iDura_45_50e3c876f7.png;https://www.verderliquids.com/fileadmin/_processed_/b/b/csm_iDura_45_50e3c876f7.png;"Properties | Max. flow | 97-7761 l/h
Properties | Max. discharge pressure | Consult Verderflex
Properties | Certificates | 
Properties | Max. temperature | 80 °C
Properties | Max. particle size | 11.25 mm
Properties | Speed | 1-76 rpm
Properties | Power Supply Rating | 380-400VAC, 50-60hZ 3 Phase
Properties | Installed Motor rating | 4 kW
Properties | IP Ratings | IP 66 / Nema 4x outdoor rating (inverter) IP 55(Motor)
Properties | Maximum Suction Lift | 9.5 m wc
Properties | Hose ID | 45 mm
Properties | Maximum Incompressable Solid Size | 4.5 mm
Properties | Ambient Temperature ⁴ | -5 to +40 °C";Verderflex_iDura_45_INT_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_iDura_45_INT_EN_Datasheet.pdf, Verderflex_iDura_05-80_INT_EN_Supplementary_Document_v2.0.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_iDura_05-80_INT_EN_Supplementary_Document_v2.0.pdf;idura-45;https://www.verderliquids.com/int/en/verderflex/verderflex-idura-peristaltic-pumps/idura-45
Verderflex | Verderflex iDura;iDura 55;iDura 55 IoT enabled with remote assistant.;https://www.verderliquids.com/fileadmin/_processed_/f/c/csm_iDura_55_835a21cfc4.png;https://www.verderliquids.com/fileadmin/_processed_/f/c/csm_iDura_55_835a21cfc4.png;"Properties | Max. flow | 313-10962 l/h
Properties | Max. discharge pressure | Consult Verderflex
Properties | Certificates | -
Properties | Max. temperature | 80 °C
Properties | Max. particle size | 13.75 mm
Properties | Speed | 2-57 rpm
Properties | Power Supply Rating | 380-400VAC, 50-60hZ 3 Phase
Properties | Installed Motor rating | 7.5 kW
Properties | IP Ratings | IP 66 / Nema 4x outdoor rating (inverter) IP 55(Motor)
Properties | Maximum Suction Lift | 9.5 m wc
Properties | Hose ID | 55 mm
Properties | Maximum Incompressable Solid Size | 5.5 mm
Properties | Ambient Temperature ⁴ | -5 to +40 °C";Verderflex_iDura_55_INT_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_iDura_55_INT_EN_Datasheet.pdf, Verderflex_iDura_05-80_INT_EN_Supplementary_Document_v2.0.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_iDura_05-80_INT_EN_Supplementary_Document_v2.0.pdf;idura-55;https://www.verderliquids.com/int/en/verderflex/verderflex-idura-peristaltic-pumps/idura-55
Verderflex | Verderflex iDura;iDura 65;iDura 65 IoT enabled with remote assistant.;https://www.verderliquids.com/fileadmin/_processed_/3/9/csm_iDura_65_a3f05d1dbf.png;https://www.verderliquids.com/fileadmin/_processed_/3/9/csm_iDura_65_a3f05d1dbf.png;"Properties | Max. flow | 424-16986 l/h
Properties | Max. discharge pressure | Consult Verderflex
Properties | Certificates | -
Properties | Max. temperature | 80 °C
Properties | Max. particle size | 16.25 mm
Properties | Speed | 1-36 rpm
Properties | Power Supply Rating | 380-400VAC, 50-60hZ 3 Phase
Properties | Installed Motor rating | 9.2 kW
Properties | IP Ratings | IP 66 / Nema 4x outdoor rating (inverter) IP 55(Motor)
Properties | Maximum Suction Lift | 9.5 m wc
Properties | Hose ID | 45 mm
Properties | Maximum Incompressable Solid Size | 6.5 mm
Properties | Ambient Temperature ⁴ | -5 to +40 °C";Verderflex_iDura_65_INT_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_iDura_65_INT_EN_Datasheet.pdf, Verderflex_iDura_05-80_INT_EN_Supplementary_Document_v2.0.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_iDura_05-80_INT_EN_Supplementary_Document_v2.0.pdf;idura-65;https://www.verderliquids.com/int/en/verderflex/verderflex-idura-peristaltic-pumps/idura-65
Verderflex | Verderflex iDura;iDura 80;iDura 80 IoT enabled with remote assistant.;https://www.verderliquids.com/fileadmin/_processed_/b/0/csm_iDura_80_f706957fa4.png;https://www.verderliquids.com/fileadmin/_processed_/b/0/csm_iDura_80_f706957fa4.png;"Properties | Max. flow | 424-25985 l/h
Properties | Max. discharge pressure | Consult Verderflex
Properties | Certificates | -
Properties | Max. particle size | 20 mm
Properties | Max. temperature | 80 °C
Properties | Speed | 1-38 rpm
Properties | Power Supply Rating | 380-400VAC, 50-60hZ 3 Phase
Properties | Installed Motor rating | 11 kW
Properties | IP Ratings | IP 66 / Nema 4x outdoor rating (inverter) IP 55(Motor)
Properties | Maximum Suction Lift | 9.5 m wc
Properties | Hose ID | 45 mm
Properties | Maximum Incompressable Solid Size | 8 mm
Properties | Ambient Temperature ⁴ | -5 to +40 °C";Verderflex_iDura_80_INT_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_iDura_80_INT_EN_Datasheet.pdf, Verderflex_iDura_05-80_INT_EN_Supplementary_Document_v2.0.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/VF_Dura/Verderflex_iDura_05-80_INT_EN_Supplementary_Document_v2.0.pdf;idura-80;https://www.verderliquids.com/int/en/verderflex/verderflex-idura-peristaltic-pumps/idura-80
